Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,Camera_0010,Camera_0011,Camera_0012,Camera_0013,Camera_0014,Camera_0015,Camera_0016,Camera_0017,Camera_0018,Camera_0019,Camera_0020,Camera_0021,Camera_0022,Camera_0023,Camera_0024,Camera_0025,Camera_0026,Camera_0027,Camera_0028,Camera_0029,Camera_0030,Camera_0031,Camera_0032,Camera_0033,Camera_0034,Camera_0035,Camera_0036,Camera_0037,Camera_0038,Camera_0039,Camera_0040,Camera_0041,Camera_0042,Camera_0043,Camera_0044,Camera_0045,Camera_0046,Camera_0047,x_position,y_position,z_position,unit_distance_from_origin,unit_id
14152,0,0,16147,9971,13392,0,0,0,0,0,0,0,0,75348,0,14260,11032,11144,0,0,11571,10835,0,0,0,10692,0,0,10976,10584,0,0,12272,12272,0,0,11312,11000,0,0,11600,10530,0,0,10780,0,0,0.512592,4.983175,0.908321,5,42
18772,0,0,15960,9462,17094,0,0,0,0,0,0,0,0,92000,0,18375,13455,14137,0,0,14190,13860,0,0,0,13794,0,0,13248,13248,0,0,14892,15180,0,0,14124,13992,0,0,13926,12915,0,0,13120,0,0,0.145292,6.055207,0.902517,6,42
21708,0,0,11495,7950,18542,0,0,0,0,0,0,0,0,88992,0,20216,12376,14950,0,0,14030,14364,0,0,0,14074,0,0,12597,13500,0,0,14335,15730,0,0,13740,13860,0,0,12825,12876,0,0,12045,34668,0,-0.168947,7.039258,0.905152,7,42
21389,0,0,10944,13950,18564,0,0,0,0,16995,0,0,0,7425,0,18915,12324,12597,0,0,14136,12250,0,0,0,11956,0,0,12561,11374,0,13024,13208,16380,0,0,12792,15189,0,0,11616,10710,0,0,11280,36108,0,-0.698848,7.993206,0.881729,8,42
34528,0,0,10010,6615,32292,27664,0,0,0,12062,5054,0,0,0,0,32571,18936,23941,0,36234,21252,23496,0,0,0,22428,0,182,18936,21912,0,34047,22152,26691,0,0,21098,23478,0,0,19906,20698,0,0,18460,43924,0,-1.847349,8.834832,0.895868,9,42
46827,0,0,8500,5152,35595,71145,0,0,0,1107,8480,0,0,0,0,44544,25752,28880,0,20276,28796,28086,0,45024,0,27876,0,38148,26048,27209,0,19728,30590,32046,1365,42876,28301,26864,7588,0,27145,24534,0,0,25578,24570,0,-2.76577,9.618102,0.910456,10,42
60710,0,0,7314,804,48312,69531,0,0,0,0,7904,0,0,0,0,58547,32352,35298,0,34056,36500,33696,0,66906,0,30797,0,65800,29735,28116,0,34706,38054,34992,7056,54955,36562,28078,3750,0,31400,25728,0,179830,28215,43878,0,-3.631782,10.390768,0.896786,11,42
129740,0,0,8493,0,83420,48642,0,0,0,6811,8883,0,0,0,0,122264,36580,46028,0,20418,53250,41422,0,41472,0,36811,0,30005,34040,29355,0,14763,47725,37605,3458,31205,42660,29960,3168,47920,34020,27068,0,153800,30282,17820,0,-3.916208,11.351277,0.883923,12,42
0,0,0,3277,0,75696,36512,0,0,0,4556,6106,0,0,0,0,55993,36002,52700,0,18358,31527,50941,10512,55842,0,49140,13926,43870,35144,30104,0,14763,48438,38142,3738,27580,44128,31130,2720,50058,34540,28140,0,143034,30765,17820,0,-3.265244,12.61638,0.898509,13,42
0,0,256,10730,6517,0,31621,0,0,0,4410,0,0,0,0,0,0,73260,0,0,29735,84189,0,23985,103878,0,0,22374,75024,73087,50344,0,24728,30171,82340,21146,65330,23895,58499,21978,141372,55770,45425,0,229320,44387,39962,0,-2.240804,13.819666,0.889149,14,42
0,0,0,4653,0,0,29600,0,0,0,5208,0,0,0,0,0,0,63245,0,0,22869,83160,0,1632,83400,0,0,2232,63440,64468,0,30644,44620,22950,0,19388,0,21168,0,19875,0,20020,9672,51724,0,19251,107758,44896,-3.17777,14.684207,0.904073,15,42
0,0,0,672,0,0,20175,0,0,0,3689,5166,0,0,0,0,0,86697,0,0,17024,53105,0,10920,74575,0,0,9204,57256,96615,0,15232,19500,113078,0,6303,89089,80700,0,9264,242424,79032,0,20088,0,70280,64771,18000,-4.516263,15.353693,0.891658,16,42
0,0,0,3596,0,0,16660,0,0,0,2990,4248,0,0,0,0,0,93200,0,0,13384,0,0,4984,50032,0,0,4420,38556,115439,0,15008,23870,110207,0,6494,90625,80311,0,9264,233600,78548,0,19840,0,69690,60875,18075,-5.771403,16.043724,0.903482,17,42
0,0,0,3068,0,0,11100,0,0,0,2997,3024,0,0,0,0,0,49256,0,0,13888,0,0,3619,44660,0,0,3388,35088,66126,0,15008,23870,109440,0,6494,89375,77760,0,9264,235144,78939,0,19592,0,70056,62336,18075,-6.849812,16.668135,0.909275,18,42
0,0,0,1530,0,0,12726,0,0,0,5564,3360,0,0,0,0,0,0,0,0,14271,0,0,7752,1863,0,0,7748,25596,0,0,15232,24720,61920,0,2508,90958,36576,0,3680,244272,87904,0,19840,0,78971,63535,18240,-7.933512,17.266606,0.898328,19,42
