Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,Camera_0010,Camera_0011,Camera_0012,Camera_0013,Camera_0014,Camera_0015,Camera_0016,Camera_0017,Camera_0018,Camera_0019,Camera_0020,Camera_0021,Camera_0022,Camera_0023,Camera_0024,Camera_0025,Camera_0026,Camera_0027,Camera_0028,Camera_0029,Camera_0030,Camera_0031,Camera_0032,Camera_0033,Camera_0034,Camera_0035,Camera_0036,Camera_0037,Camera_0038,Camera_0039,Camera_0040,Camera_0041,Camera_0042,Camera_0043,Camera_0044,Camera_0045,Camera_0046,Camera_0047,Camera_0048,Camera_0049,Camera_0050,x_position,y_position,z_position,unit_distance_from_origin,unit_id
0,0,221,0,0,5082,0,0,32396,1407,228042,0,0,748,220400,0,0,156,0,3638,0,0,4218,0,1275,5888,0,1612,0,0,0,0,0,13750,0,0,0,0,0,0,0,24297,0,0,0,7500,0,30385,0,4422,0,-20.435033,-20.636846,0.946143,29,19
0,0,208,0,0,3066,0,0,64225,2160,266737,0,0,1248,305418,0,0,4,0,2924,0,0,3996,0,1998,4477,0,2187,0,0,0,0,0,22895,0,0,0,0,0,0,0,0,0,0,0,4230,0,26068,0,4420,0,-21.433401,-21.017637,0.946415,30,19
0,0,120,0,0,2925,0,0,43068,1606,21924,0,0,1924,142760,0,0,170,0,3500,0,0,4134,0,1776,4130,0,2340,0,0,0,0,0,18408,0,0,0,0,0,0,0,0,0,0,0,7140,0,22785,0,5720,0,-22.503141,-21.423467,0.943402,31,19
0,0,156,0,0,2847,0,0,6346,2556,0,0,0,1734,0,0,0,324,0,3168,0,0,2178,0,2520,4446,0,1463,0,0,0,0,0,23532,0,0,0,0,0,0,0,0,0,0,0,7714,0,17628,0,4960,0,-23.362159,-21.879182,0.934961,32,19
0,0,99,0,0,3003,0,0,0,1080,0,0,0,441,0,0,0,304,0,3008,0,0,3366,0,1368,3920,0,1122,0,0,0,0,0,12960,0,0,0,0,0,0,0,0,0,0,0,5031,0,16016,0,4428,0,-24.274716,-22.366636,0.952034,33,19
0,0,465,0,0,3857,0,0,8320,924,0,0,7260,1035,0,6355,0,0,0,2825,0,0,3630,0,1771,4433,0,2024,0,0,0,0,0,17775,0,0,0,0,0,0,0,20667,0,0,0,7248,0,32825,0,5453,0,-19.260388,-22.34369,0.998453,29,50
0,0,348,0,0,6026,0,0,34867,1825,132588,0,11925,480,16800,3456,20,0,0,3410,0,0,4165,0,1480,7140,0,1020,0,0,0,0,0,22900,0,0,0,0,0,0,0,23040,0,0,0,7685,0,33887,0,6192,0,-18.837657,-21.984676,0.96438,28,50
0,0,416,0,0,6210,0,0,44506,2400,0,0,11534,1633,143152,0,10780,114,0,4104,0,0,5292,0,966,8468,0,2639,0,0,0,0,0,30226,0,0,0,0,0,0,0,24795,0,0,0,9362,0,28194,0,6165,0,-18.02661,-21.406768,0.972549,27,50
0,0,368,0,0,5945,0,0,21812,1596,0,0,7584,960,127470,0,6020,210,0,4514,3075,0,5852,0,1501,6426,0,2820,0,0,0,0,0,22881,0,0,0,0,0,0,0,20904,0,0,0,9352,0,0,0,5781,0,-17.064094,-20.83592,0.992836,26,50
0,0,315,0,0,7592,0,0,18810,1617,0,0,7742,1738,102097,0,1248,0,0,5040,5625,0,2596,0,1659,8007,0,2592,0,0,0,0,0,21567,0,0,0,0,0,0,0,23822,0,0,0,8996,0,0,0,6192,0,-16.249499,-20.22301,0.989816,25,50
0,0,294,0,0,7440,0,0,37812,2695,0,0,7975,2320,66444,0,9792,1600,0,5412,7930,0,6768,0,1920,10432,0,3300,0,0,0,0,0,29400,0,0,0,0,0,0,0,35090,0,0,0,14615,0,0,0,8046,0,-15.376363,-19.705569,0.975822,24,50
0,0,900,0,0,7824,0,0,19783,1659,0,0,6622,1640,50960,0,5304,1176,0,5977,4392,0,7701,0,1968,7480,0,3296,0,0,0,0,0,0,0,0,0,0,0,0,0,25245,0,0,0,13440,0,0,0,6426,0,-14.448193,-19.147301,0.991727,23,50
0,0,795,0,0,1400,0,0,20790,742,0,0,7038,1863,44625,0,5670,1804,0,6390,4840,0,7956,0,1782,9275,0,3180,0,0,0,0,0,0,0,0,0,0,0,0,0,30070,0,0,0,0,0,0,0,7536,0,-13.656878,-18.484952,0.986392,22,50
0,0,900,0,0,9204,0,0,32086,209,0,0,10650,2268,31916,0,8442,2016,0,6795,6840,0,9018,0,2520,13468,0,3850,0,0,0,0,0,0,0,0,0,4941,0,0,0,46148,0,0,0,0,0,0,0,9512,0,-12.778273,-17.887491,0.981883,21,50
8505,0,950,0,0,8184,0,0,18060,0,0,0,5250,1700,26784,0,4123,2125,0,7742,3120,0,10736,0,1210,8786,0,4332,0,0,0,0,0,0,0,0,0,26691,0,0,0,34037,0,0,132978,0,0,0,0,8016,0,-11.842428,-17.318,0.990104,20,50
14508,0,425,0,0,12328,0,0,0,210,0,0,5032,2697,24924,0,6650,2697,0,8692,4212,0,11040,0,2002,11880,0,4095,0,1500,0,0,0,0,0,0,0,36500,0,0,0,53152,0,0,140148,0,0,0,0,10816,0,-10.997802,-16.64815,0.985241,19,50
15521,0,494,0,15092,12006,0,0,0,221,0,0,8584,1476,18720,0,5292,2136,0,9558,3534,1222,13200,0,0,15939,0,4588,0,3564,0,0,0,0,0,0,0,32780,0,0,0,65835,0,0,79373,0,0,0,0,11224,0,-10.148724,-16.033165,0.98911,18,50
12224,0,552,0,34773,12152,0,0,0,288,0,0,5840,2403,15890,0,4160,2403,0,10788,3744,1426,15825,0,1040,13392,0,5760,0,4290,0,0,0,0,0,0,0,24219,0,0,0,0,0,0,65383,0,0,0,0,10206,0,-9.163963,-15.408358,0.986372,17,50
16920,0,60,0,57479,17316,0,0,0,483,0,0,7685,1540,18216,0,6500,2457,0,13916,5031,1012,16133,0,1674,22785,0,5502,0,4068,0,0,0,0,0,0,0,27590,0,0,0,0,0,0,45254,0,0,0,0,12214,0,-8.665069,-14.623681,0.971361,16,50
5586,0,28,0,64163,13680,0,0,0,0,0,0,4023,2046,13200,0,3960,2511,0,13056,3068,968,19720,0,672,5208,0,6528,0,4408,0,0,0,0,0,0,0,26730,0,0,0,0,0,0,40020,0,0,0,0,13041,0,-8.292364,-13.645798,0.97294,15,50
3239,0,120,0,5460,12804,0,0,0,1386,0,0,4125,120,11033,0,3250,1615,0,14212,3136,2496,20720,0,480,4982,0,6768,0,0,0,0,0,0,0,0,0,23532,0,0,0,0,0,0,25536,0,0,0,0,14256,0,-7.015313,-13.209682,0.987639,14,50
9504,0,440,0,0,1584,32430,0,0,1856,0,0,7920,0,15548,0,4096,2914,0,28560,4025,3675,37536,0,705,25168,0,8344,0,4408,0,0,0,0,0,0,0,33966,0,0,0,0,0,0,30856,0,0,0,0,16488,0,-6.315191,-12.480076,0.955594,13,50
8379,0,0,0,56434,6956,24948,0,0,2139,0,0,6478,90,13013,0,5977,3162,0,29618,2958,2838,36195,0,1674,4350,0,7595,0,4428,0,0,0,0,0,0,0,50184,0,0,0,0,0,0,25056,0,0,0,0,17487,0,-6.940893,-10.962759,0.978929,12,50
7956,0,494,0,32046,15488,9620,0,0,2550,0,0,4592,0,7544,0,7350,3240,0,16002,5719,390,23247,0,1272,0,0,8586,0,3172,0,0,0,0,0,0,0,96600,0,0,0,0,0,0,18323,0,0,0,0,22854,0,-7.840311,-9.05394,0.990465,11,50
3780,13724,414,0,17688,22500,192,0,0,2924,0,0,11460,384,8268,0,10230,4370,0,12642,5184,0,37376,0,954,0,0,9971,0,0,0,0,0,0,0,0,0,5790,0,0,0,0,0,0,18720,0,0,0,0,12126,0,-8.704649,-6.71714,0.974335,10,50
32,1224,5080,19352,1120,0,0,7,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,336,0,0,0,0,0,0,0,0,32623,0,0,525,0,0,0,0,0,0,65736,0,0,0,20800,0,0,0,448,-15.049681,25.999294,0.991591,30,50
0,2050,3920,22792,154,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,0,0,0,0,5922,0,0,0,0,0,0,0,0,41724,0,0,81672,0,0,0,0,0,0,100620,0,0,0,3894,0,0,0,805,-16.262835,26.41587,0.992786,31,50
14,1536,5760,27455,1005,0,0,602,0,0,0,35,0,0,0,0,0,0,2926,0,0,0,0,1479,0,0,0,0,0,0,0,0,56964,0,0,93806,0,0,0,0,0,0,138391,0,0,0,729,0,0,0,14,-17.431061,26.838175,0.978721,32,50
3,0,4945,30747,938,0,0,0,0,0,0,352,0,0,0,0,0,0,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,65952,0,0,56244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.687189,27.239853,0.991172,33,50
600,0,5280,19812,1064,0,0,792,0,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,92310,0,0,45859,0,0,0,0,0,0,0,0,0,0,30912,0,0,0,0,-19.83406,27.627691,0.987551,34,50
459,2624,4752,1150,90,0,0,3885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141568,0,0,37022,0,0,0,0,0,0,0,0,0,0,34867,0,0,0,0,-21.095616,27.962933,0.981585,35,50
0,1580,3885,0,110,0,0,2782,0,0,0,0,0,0,0,0,0,0,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,142305,0,0,25956,0,0,0,0,0,0,0,0,0,0,24612,0,0,0,0,-22.234503,28.350026,0.99111,36,50
2016,0,0,0,2380,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14400,0,0,0,0,0,0,0,0,0,0,0,8580,-3.015504,16.779041,0.986049,17,44
1885,28,0,0,1674,0,0,0,0,0,0,26,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132649,0,0,0,0,0,0,0,0,0,0,0,8427,-3.409622,17.704252,0.976673,18,44
1876,24,0,0,3,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140592,0,0,0,0,0,0,0,0,0,0,0,7600,-3.574013,18.729359,0.988794,19,44
1976,10,0,34,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120764,0,0,0,0,0,0,0,0,0,0,0,6660,-3.628741,19.721412,0.986094,20,44
1725,2,0,63,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117420,0,0,0,0,0,0,0,0,0,0,0,6768,-3.589383,20.701806,0.971381,21,44
1368,42,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,0,0,0,77420,0,0,0,0,0,0,0,0,0,0,0,5544,-3.722633,21.699389,0.983802,22,44
1533,0,8601,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1551,0,0,0,63798,0,0,0,0,0,0,0,0,0,0,0,5590,-3.974336,22.657277,0.993091,23,44
1207,0,13160,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,0,0,0,49784,0,0,0,0,0,0,0,0,0,0,0,5040,-4.087754,23.690034,0.982963,24,44
1156,0,15990,8370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5868,0,1080,0,0,0,38295,0,80626,0,0,0,0,0,0,0,0,0,4560,-4.263313,24.647276,0.97809,25,44
1541,0,13940,6912,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11385,0,1638,0,0,0,36414,0,100893,0,432,0,0,0,0,0,0,0,4592,-5.01357,25.532722,0.965372,26,44
1012,352,720,162,2484,0,0,550,0,0,0,0,0,0,60,0,0,78526,448,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-8.211514,14.882139,0.990592,16,44
1944,2214,456,0,2850,0,0,0,0,0,0,0,0,0,2024,0,0,57645,0,0,0,0,0,578,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,-8.051282,13.807984,0.969777,15,44
2184,2929,144,40,3000,0,0,486,0,0,0,180,0,5396,1800,0,0,33176,0,0,0,0,0,980,0,0,1722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4816,-7.896046,12.736523,0.987143,14,44
2550,2236,135,0,2958,0,0,2457,0,0,0,5400,0,10120,3478,0,0,31434,0,0,0,0,0,105,0,0,10545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18732,-7.71288,11.610523,0.980508,13,44
2523,3710,0,0,3255,0,0,10385,0,0,0,5075,0,10403,3135,0,0,26136,0,0,0,0,0,6324,0,0,16236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14337,-7.354891,10.700399,0.981975,12,44
2730,3379,0,0,3850,0,0,5760,0,0,0,6840,0,10296,3038,0,0,21175,0,0,0,0,0,8281,0,0,10653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14440,-7.050727,9.702445,0.994817,11,44
2912,5014,0,0,3330,0,0,0,0,0,0,7595,0,12610,4032,0,0,18688,0,0,0,0,0,15903,0,0,19998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6636,-6.84991,8.599167,0.975921,10,44
3162,3648,0,0,3658,0,0,0,0,0,0,9558,0,12549,1680,0,0,15708,0,0,0,0,0,10080,0,0,10388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.65807,7.447053,0.980421,9,44
3663,4560,0,0,5368,0,0,0,0,0,0,9396,0,5684,2755,0,0,400,0,0,0,0,0,11328,0,0,12300,63992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10640,-5.761547,6.884017,0.983328,8,44
3193,3300,0,0,4200,0,0,0,0,0,0,9537,0,0,1800,0,0,920,0,0,0,0,0,9120,0,0,7072,119184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4797,0,0,0,26287,0,19630,-3.151564,7.341311,0.988557,7,44
4028,3379,0,0,4514,0,0,0,0,0,0,14070,0,0,836,0,0,2585,0,0,0,0,0,2668,0,0,9690,125600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4945,0,0,0,24576,0,30444,-2.125417,6.64398,0.982503,6,44
3597,3922,0,0,5547,0,0,0,0,0,0,11440,0,0,1260,0,0,1258,0,0,0,0,0,0,0,0,8418,70290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5456,0,0,0,29580,0,17289,-2.666933,5.327874,0.991596,5,44
3120,4636,0,0,6672,0,0,0,0,0,0,16416,0,8253,3100,0,0,0,0,0,0,0,0,0,0,0,15366,50096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6110,0,0,0,38961,0,0,-3.387504,3.650132,0.978194,4,44
4680,3900,0,0,7448,0,0,0,0,0,0,15708,0,7473,3959,0,0,0,0,0,9821,28,0,0,0,0,18318,39766,0,2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5560,0,0,0,52245,0,0,-3.49697,1.881871,0.986335,3,44
882,10,770,242,1558,0,0,2916,0,0,0,105,0,0,0,0,0,0,2632,0,0,0,0,7729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.993475,19.218606,0.989126,27,44
732,0,6,0,1896,0,0,3392,0,0,0,0,0,0,0,0,0,0,2520,0,0,0,0,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.91466,20.692083,0.984157,28,44
960,0,1530,0,1679,0,0,736,0,0,0,0,0,0,0,0,0,0,2436,0,0,0,0,1053,0,0,0,0,0,0,0,0,0,0,0,22304,0,0,0,0,0,0,0,0,0,0,12300,0,0,0,0,-18.94028,21.962623,0.973015,29,44
112,684,3392,16835,1480,0,0,2970,0,0,0,0,0,0,0,0,0,0,1494,0,0,0,0,832,0,0,0,0,0,0,0,0,0,0,0,56420,0,0,0,0,0,0,82006,0,0,0,196,0,0,0,0,-18.189337,23.862372,0.98842,30,44
1,1608,4480,17680,1330,0,0,697,0,0,0,0,0,0,0,0,0,0,1863,0,0,0,0,725,0,0,0,0,0,0,0,0,50283,0,0,64824,0,0,0,0,0,0,129220,0,0,0,247,0,0,0,0,-17.847256,25.353903,0.990021,31,44
56,0,4142,29003,1035,0,0,0,0,0,0,308,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,82665,0,0,46056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.752389,25.93834,0.987941,32,44
616,18,3990,23326,954,0,0,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128945,0,0,35741,0,0,0,0,0,0,0,0,0,0,11088,0,0,0,0,-20.191942,26.122649,0.991555,33,44
0,2856,4080,8505,0,0,0,4280,0,0,0,0,0,0,0,0,0,0,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,217890,0,0,34026,0,0,0,0,0,0,0,0,0,0,41454,0,0,0,0,-21.482858,26.354547,0.969595,34,44
0,2295,4000,0,60,0,0,2886,0,0,0,0,0,0,0,0,0,0,1672,0,0,0,0,0,0,0,0,0,0,0,0,0,301473,0,0,27360,0,0,0,0,0,0,0,0,0,0,48361,0,0,0,0,-22.912683,26.506077,0.985741,35,44
5760,5040,0,0,7300,0,0,0,0,0,0,27930,0,0,2660,0,0,3763,0,0,0,16644,0,0,0,0,13360,9061,0,16560,0,31512,0,0,0,0,17933,0,0,0,0,0,0,0,4440,0,0,0,22161,0,0,0.894624,2.859257,0.981792,2,44
1215,273,13505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9405,0.912672,16.089755,0.997408,16,45
0,399,12544,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9352,1.281877,16.975394,0.968011,17,45
0,399,14760,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89300,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,7644,1.524077,17.946263,0.991737,18,45
0,300,16200,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89784,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,7248,1.662146,18.95839,0.987237,19,45
0,0,20839,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67496,0,0,0,0,0,0,0,0,0,442,0,0,0,576,0,6909,1.585385,19.93949,0.990919,20,45
0,0,20235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57528,0,0,0,0,0,2596,0,0,0,28,0,0,0,0,0,6106,1.676432,20.953822,0.976756,21,45
0,0,25248,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40698,0,0,0,0,0,3096,0,0,0,180,0,0,0,350,0,5544,1.777667,21.971393,0.98948,22,45
0,0,30132,306,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31816,0,0,0,0,0,2256,0,0,0,0,0,0,0,0,0,5289,1.829548,22.962743,0.995308,23,45
0,0,24024,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,29205,0,0,0,0,0,6844,0,0,0,0,0,0,0,0,0,4636,1.669244,23.964703,0.97808,24,45
0,0,38624,4641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4824,0,20461,0,0,0,0,0,23564,0,0,0,0,0,0,0,0,0,4524,0.761744,25.021938,0.974787,25,45
1156,0,13940,6768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9020,0,1599,0,0,0,28392,0,72124,0,432,0,0,0,0,0,0,0,3828,-4.682822,25.575934,0.991753,26,45
0,2592,0,406,2046,0,0,1085,0,0,0,19,0,0,2728,0,0,73766,0,0,0,0,0,805,0,0,2279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.657561,14.53678,0.981912,15,45
0,2688,0,646,2522,0,0,1312,0,0,0,0,0,0,2790,0,0,53841,0,0,0,0,0,1443,0,0,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.838328,13.341102,0.985052,14,45
343,3060,0,0,2828,0,0,2431,0,0,0,8,0,0,2852,0,0,37714,0,0,0,0,0,851,0,0,9752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.82233,12.215458,0.982444,13,45
2236,3640,0,0,3016,0,0,8003,0,0,0,2590,0,8019,1848,0,0,28980,0,0,0,0,0,3,0,0,12352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6666,-6.973028,10.919655,0.986746,12,45
2187,4033,0,0,3663,0,0,9499,0,0,0,6450,0,9375,3332,0,0,17091,0,0,0,0,0,7695,0,0,13940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7004,-7.319759,9.450285,0.989848,11,45
3348,4140,0,0,3422,0,0,0,0,0,0,10695,0,0,3536,0,0,17136,0,0,0,0,0,14175,0,0,12939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.816448,7.732299,0.980198,10,45
3007,4428,0,0,5330,0,0,0,0,0,0,7084,0,0,3630,0,0,12915,0,0,0,0,0,17661,1634,0,27861,50856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.358769,5.473877,0.977663,9,45
0,0,850,0,0,9728,0,0,21750,770,0,0,6424,1900,0,14868,6026,1748,0,5043,4484,0,5805,0,1900,11808,0,1484,0,0,0,0,0,22659,0,0,0,0,0,0,0,20418,0,0,0,9028,0,0,0,6120,0,-15.686986,-22.015118,0.984662,27,45
4332,9472,468,650,10788,0,0,0,0,1240,0,14214,0,0,5980,0,17064,7548,0,0,10980,0,0,0,0,0,13432,18656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.961875,-0.807599,0.984466,8,45
3219,13740,0,0,0,1596,0,0,0,2001,0,0,10045,2300,14982,0,7830,0,0,1827,6109,0,4234,0,1820,3844,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24273,0,0,0,13640,0,-16.664864,-10.618389,0.87368,19,7
4158,10547,0,0,14880,7503,0,0,0,2496,0,0,17388,2600,12276,0,12383,40,40014,2,8281,0,10508,0,2772,1560,0,4510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38948,0,0,0,22436,0,-17.368015,-7.695764,0.860728,18,7
1200,7920,8,0,9129,6480,0,0,0,1760,0,20,54880,2832,4455,0,25284,0,17400,0,14076,0,13366,0,3712,1334,0,5828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54782,0,0,0,0,0,-17.629612,-3.586147,0.860793,17,7
1743,6006,0,0,5364,5461,0,0,0,0,0,5895,0,3250,1110,0,27180,0,11280,0,14848,0,0,0,3955,0,103050,8618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.985604,-0.30191,0.867778,16,7
1914,10440,0,0,9120,4428,0,0,0,0,0,7293,19320,4961,11242,0,18204,0,19950,0,11286,0,12308,0,3074,0,0,8379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54360,0,-15.811587,-2.414613,0.84627,15,7
3990,8112,0,0,16020,7020,0,0,0,0,0,5474,26058,5700,8436,0,17098,0,0,0,12900,0,11252,0,4407,0,0,4896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82956,0,-14.461641,-3.88554,0.862574,14,7
1805,6120,8,0,7611,4658,0,0,0,18,0,5832,21590,3480,6721,0,11220,0,0,0,5412,0,11832,0,2862,0,0,5699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54600,0,-13.564687,-3.340307,0.867033,13,7
2820,5291,0,0,8910,11076,0,0,0,728,0,11152,0,3751,4655,0,16810,0,0,0,11628,0,19350,0,4730,0,0,6300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47168,0,-12.724873,-2.570534,0.868291,12,7
1860,6106,38,0,5379,6357,0,0,0,3136,0,8568,0,3567,5200,0,10600,3782,0,0,7224,0,10900,0,3509,0,0,7379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46176,0,-11.773007,-2.12499,0.867259,11,7
3360,5848,135,0,8532,0,0,0,0,5085,0,8304,0,6125,4797,0,12352,5828,0,0,8150,0,136,0,1500,0,0,7392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.858908,-1.691229,0.868085,10,7
2156,4422,0,0,6776,0,0,0,0,4107,0,9625,0,4216,3852,0,12480,5544,0,0,36,0,0,0,3774,0,0,8925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.890717,-1.232492,0.86073,9,7
3267,3999,459,195,5130,0,0,0,0,1314,0,9231,0,0,0,0,2772,4386,0,0,8532,0,0,0,0,0,6025,9261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.922689,-0.866604,0.866111,8,7
2700,2738,532,0,5550,0,0,0,0,2025,0,9486,0,0,3,0,7560,3612,0,0,6468,0,0,0,3204,0,20160,11741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.975313,-0.582058,0.869611,7,7
3434,3663,0,0,6862,0,0,0,0,1426,0,10560,0,0,2968,0,0,5502,0,0,6407,0,0,0,3285,0,11394,7525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4576,0,0,0,0,0,0,-6.966439,-0.175274,0.86566,6,7
4040,3840,0,0,7579,0,0,0,0,0,0,12222,0,0,3605,0,0,6204,0,0,6808,0,0,0,0,0,8840,15890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8418,0,0,0,72288,0,0,-5.968537,0.32284,0.865663,5,7
2550,3510,0,0,4865,0,0,0,0,0,0,8241,0,0,2673,0,0,194,0,0,5945,0,0,0,0,0,14490,16566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3537,0,0,0,47264,0,0,-4.901502,0.799377,0.872161,4,7
