Camera_0000,Camera_0001,Camera_0002,Camera_0003,Camera_0004,Camera_0005,Camera_0006,Camera_0007,Camera_0008,Camera_0009,Camera_0010,Camera_0011,x_position,y_position,z_position,unit_distance_from_origin,unit_id
5676,0,20720,0,0,0,0,0,8550,10187,0,0,-1.83946,7.817096,0.892929,8,21
8487,0,0,2640,0,0,0,0,0,0,0,0,-9.000658,-0.260486,0.888274,9,21
6255,0,0,2225,0,0,0,0,0,0,0,0,-8.970942,4.451104,0.893451,10,21
4736,0,0,2047,0,0,0,0,11655,0,0,36285,-7.035746,8.4629,0.896164,11,21
4572,0,0,1848,0,0,0,0,4648,0,0,18144,-7.505669,9.393145,0.912967,12,21
3294,0,0,3230,0,0,0,0,0,0,0,35501,-7.822732,10.384196,0.890645,13,21
3248,0,0,1596,0,0,0,0,0,0,0,14193,-8.179107,11.41126,0.904723,14,21
5289,0,0,2484,0,0,0,0,0,0,0,44156,-12.082292,8.912564,0.888852,15,21
4000,0,0,1748,0,0,0,0,0,0,0,33210,-12.482173,10.029048,0.902996,16,21
3658,0,0,1780,0,0,0,0,0,0,0,28294,-12.767023,11.279448,0.90655,17,21
4176,0,0,2349,0,0,0,0,0,0,0,34210,-13.086986,12.370487,0.898433,18,21
3597,0,0,1173,0,0,0,0,0,0,0,26695,-13.394706,13.487886,0.911083,19,21
2024,0,0,672,0,0,0,0,4182,0,0,0,-7.904828,18.372644,0.887744,20,21
1780,0,0,0,0,0,0,0,3565,0,0,0,-7.460629,19.658663,0.899778,21,21
2088,0,0,0,0,0,0,0,2040,0,0,0,-6.898504,20.90799,0.905961,22,21
1848,0,0,0,0,0,0,0,3456,0,0,0,-7.369066,21.817333,0.905693,23,21
2080,0,0,0,0,0,0,0,3150,0,0,0,-7.738481,22.733382,0.902578,24,21
1422,0,0,0,0,0,0,0,2838,0,0,930,-8.077801,23.691868,0.902334,25,21
0,0,0,0,0,0,0,0,4947,0,0,0,-9.104121,24.356379,0.874891,26,21
0,0,0,0,0,0,0,0,2976,0,0,2982,-9.190076,25.399685,0.878908,27,21
0,0,0,798,0,0,0,0,2565,0,0,1530,-9.43229,26.363647,0.906236,28,21
0,0,0,0,0,0,0,0,2280,0,0,4064,-9.981387,27.244778,0.909451,29,21
0,0,0,0,0,0,0,0,0,0,0,6120,-10.486732,28.139846,0.894944,30,21
0,0,0,0,0,0,0,0,0,0,0,3294,-10.982665,29.003245,0.903479,31,21
0,16074,850,0,0,0,0,0,0,0,0,0,-15.567935,-18.352905,0.915026,24,342
0,28700,418,0,0,0,0,0,0,0,0,0,-16.179685,-19.123079,0.906965,25,342
0,22496,1144,0,0,0,0,0,0,0,0,0,-16.822514,-19.880881,0.90549,26,342
0,52116,902,0,0,0,0,0,0,0,0,0,-17.352959,-20.695593,0.886344,27,342
0,32130,888,0,0,0,0,0,0,0,0,0,-17.971,-21.567969,0.908434,28,342
0,24300,840,0,0,0,0,0,0,0,0,0,-18.545443,-22.297226,0.906249,29,342
0,0,0,667,0,0,0,0,0,0,0,0,-23.013842,-19.396557,0.89083,30,342
0,20720,1113,0,0,0,0,0,0,0,0,0,-14.798779,-18.850988,0.901607,23,342
0,22671,0,0,0,0,0,0,0,0,0,0,-13.512529,-18.558092,0.892793,22,342
0,8931,0,0,0,0,0,0,0,0,0,0,-12.979655,-17.742795,0.910521,21,342
0,14274,760,0,0,0,0,0,0,0,0,0,-12.871342,-16.575759,0.913057,20,342
0,16147,1587,0,18942,0,0,0,0,0,0,0,-13.014309,-15.160356,0.907396,19,342
0,16640,0,0,0,0,0,0,0,0,0,0,-13.183388,-13.639851,0.908261,18,342
0,15075,1776,0,0,0,0,0,0,0,0,0,-12.808326,-12.646715,0.910126,17,342
26730,0,0,11564,0,0,0,0,0,0,0,0,-14.608626,-8.683473,0.902152,16,342
64367,0,0,9010,0,0,0,0,0,0,0,0,-14.758117,-6.175042,0.889103,15,342
28208,0,0,7470,0,0,0,0,0,0,0,0,-13.703709,-5.962329,0.905883,14,342
29376,0,0,5355,0,0,0,0,0,0,0,0,-13.216027,-4.510622,0.895484,13,342
27744,0,0,5772,0,0,0,0,0,0,0,0,-12.43935,-3.775822,0.89731,12,342
14927,0,0,4560,0,0,0,0,0,0,0,0,-11.550333,-3.133007,0.900834,11,342
18468,0,0,5940,0,0,0,0,0,0,0,0,-10.688495,-2.408034,0.903186,10,342
14784,0,0,4992,0,0,0,0,0,0,0,0,-9.811481,-1.629396,0.907019,9,342
10360,0,0,4191,0,0,0,0,0,0,0,0,-16.18567,1.847025,0.913192,16,270
11163,0,0,4880,0,0,0,0,0,0,0,0,-15.853702,1.876772,0.89065,15,270
6688,0,0,3304,0,0,0,0,0,0,0,0,-14.777429,2.451699,0.909229,14,270
10675,0,0,4329,0,0,0,0,0,0,0,0,-13.732037,2.684197,0.898916,13,270
9633,0,0,3729,0,0,0,0,0,0,0,0,-12.638583,3.019413,0.904981,12,270
14007,0,0,3103,0,0,0,0,0,0,0,0,-11.480037,3.493461,0.874959,11,270
6672,0,0,2538,0,0,0,0,0,0,0,42312,-8.663084,6.760502,0.900394,10,270
4256,0,0,1890,0,0,0,0,11269,0,0,24600,-6.023757,7.92967,0.903378,9,270
8512,0,0,2937,0,0,0,0,17952,0,0,34338,-5.088331,7.417655,0.897351,8,270
4932,0,0,1003,0,0,0,0,10176,0,0,1141,-4.098911,6.852774,0.907635,7,270
6255,0,5917,1210,0,0,0,0,7720,0,0,0,-3.44749,6.092077,0.896303,6,270
8320,0,8092,2450,0,0,0,0,21690,0,0,0,-4.641002,3.787677,0.90109,5,270
2828,0,0,1702,0,0,0,0,6345,0,0,0,-7.024506,15.499247,0.892833,17,270
2673,0,0,803,0,0,0,0,5547,0,0,4968,-6.975362,16.594986,0.908134,18,270
2444,0,0,1134,0,0,0,0,4216,0,0,6650,-6.950773,17.683586,0.900452,19,270
2548,0,0,1281,0,0,0,0,1872,0,0,6084,-6.633728,18.870487,0.892197,20,270
1760,0,0,0,0,0,0,0,4294,0,0,0,-6.959398,19.867917,0.905073,21,270
1764,0,0,0,0,0,0,0,3248,0,0,0,-7.234682,20.814554,0.901746,22,270
1701,0,0,0,0,0,0,0,3132,0,0,0,-7.305888,21.813803,0.894197,23,270
1886,0,0,0,0,0,0,0,3150,0,0,0,-7.38154,22.886764,0.912249,24,270
1580,0,0,400,0,0,0,0,3535,0,0,162,-7.37473,23.910033,0.894555,25,270
1463,0,0,567,0,0,0,0,2522,0,0,1333,-7.519675,24.961004,0.905238,26,270
1332,0,0,195,0,0,0,0,2139,0,0,1855,-7.690327,25.892832,0.883781,27,270
1406,0,0,300,0,0,0,0,2457,0,0,2442,-7.848631,26.88774,0.907678,28,270
1420,0,0,0,0,0,0,0,0,0,375,2310,-7.662554,27.980869,0.889787,29,270
994,0,0,0,0,0,0,0,0,0,0,1742,-7.220059,29.143272,0.901679,30,270
6750,0,14152,2250,0,0,0,0,9850,6345,0,0,0.430228,4.930661,0.900295,4,270
9164,0,11984,2054,0,0,0,0,12660,4658,0,0,0.345975,3.964717,0.904752,3,270
8692,0,10808,2538,0,0,0,0,14625,6912,0,0,-0.039667,2.965512,0.88411,2,270
4844,0,10602,2574,0,0,0,0,14673,5720,0,0,-0.55375,1.911442,0.905475,1,270
0,0,0,4495,0,0,0,0,0,0,0,0,-16.816624,-7.042335,0.812103,18,381
0,0,0,6552,0,0,0,0,0,0,0,0,-16.588602,-6.940215,0.815944,17,381
26789,0,0,4983,0,0,0,0,0,0,0,0,-15.893352,-5.948635,0.831535,16,381
24738,0,0,7056,0,0,0,0,0,0,0,0,-15.375639,-4.417203,0.829022,15,381
0,0,0,8619,0,0,0,0,0,0,0,0,-17.882131,-6.43589,0.813754,19,381
0,0,0,9720,0,0,0,0,0,0,0,0,-19.286462,-5.309454,0.815395,20,381
0,0,0,7776,0,0,0,0,0,0,0,0,-20.583124,-4.305624,0.823492,21,381
0,0,0,7865,0,0,0,0,0,0,0,0,-21.90529,-2.05312,0.806745,22,381
0,0,0,6627,0,0,0,0,0,0,0,0,-23.0015,-0.43252,0.818775,23,381
0,0,0,3270,0,27388,0,0,0,0,0,0,-23.26094,5.945216,0.82307,24,381
0,0,0,3852,0,19734,0,0,0,0,0,0,-24.149594,6.513757,0.821117,25,381
4620,0,0,2070,0,14204,0,0,0,0,0,0,-23.66326,10.801254,0.831866,26,381
0,0,0,133132,0,0,0,0,0,0,0,0,-23.269108,-18.727428,0.989346,29,390
0,19380,0,0,0,0,0,0,0,0,0,0,-21.159302,-19.809445,0.991866,28,390
0,49345,1258,0,0,0,0,0,0,0,0,0,-18.174517,-21.288399,0.98949,27,390
0,24735,1100,0,0,0,0,0,0,0,0,0,-16.151766,-21.627832,0.98966,26,390
0,38211,1470,0,0,0,0,0,0,0,0,0,-15.283044,-21.03204,0.984986,25,390
0,30666,950,0,0,0,0,0,0,0,0,0,-14.774603,-20.144416,0.986277,24,390
0,139800,0,39490,0,0,0,0,0,0,0,0,-19.818315,-13.501756,0.990049,23,390
0,105000,0,43815,0,0,0,0,0,0,0,0,-18.818648,-13.200197,0.989834,22,390
0,58752,0,35650,0,0,0,0,0,0,0,0,-17.890398,-12.765689,0.989227,21,390
0,1539,0,27448,0,0,0,0,0,0,0,0,-17.215381,-11.999243,0.989704,20,390
0,0,0,15960,0,0,0,0,0,0,0,0,-16.689914,-11.00912,0.990039,19,390
0,0,0,18252,0,0,0,0,0,0,0,0,-16.481683,-9.446132,0.990065,18,390
0,0,0,16985,0,0,0,0,0,0,0,0,-15.927017,-8.274887,0.989272,17,390
0,11790,3159,0,0,0,0,0,0,0,0,0,-11.835669,-12.140792,0.990501,16,390
0,11400,0,0,57603,0,0,0,0,0,0,0,-10.723927,-11.865157,0.993558,15,390
0,6424,0,0,40470,0,0,0,0,0,0,0,-9.403516,-11.640917,0.991743,14,390
0,11948,3471,0,27720,0,0,0,0,0,0,0,-7.94592,-11.487656,0.9855,13,390
0,12322,3648,0,0,0,0,0,0,0,0,0,-7.640169,-10.458362,0.985976,12,390
0,0,4128,0,0,0,0,0,0,0,0,0,-7.248144,-9.504452,0.991672,11,390
0,0,4500,0,0,0,0,0,0,0,0,0,-6.850151,-8.551035,0.990573,10,390
10080,0,3549,0,0,0,0,0,0,0,0,0,-6.330061,-7.722541,0.989971,9,390
0,0,6448,0,0,0,0,0,0,0,0,0,-4.488741,-7.787406,0.986827,8,390
0,0,5330,0,0,0,0,0,0,2592,0,0,3.093805,-7.330131,0.987789,7,390
0,0,5984,0,0,0,0,0,0,3774,0,0,3.121476,-6.248197,0.990717,6,390
0,0,5032,0,0,0,0,0,0,3003,0,0,2.65541,-5.350457,0.991711,5,390
0,0,7152,0,0,0,0,0,18792,2992,0,0,2.524605,-4.284197,0.990572,4,390
0,0,7644,0,0,0,0,0,67344,5280,0,0,2.608956,-3.021677,0.987863,3,390
0,0,6396,0,0,0,0,0,33400,4928,0,0,2.265714,-1.896942,0.990078,2,390
0,0,5246,63,0,0,0,0,34776,5136,0,0,1.737164,-0.989068,0.989524,1,390
0,0,500,0,0,0,0,0,0,0,0,0,-17.214669,-16.483618,0.314778,23,391
0,5733,440,0,0,0,0,0,0,0,0,0,-16.598146,-15.914697,0.314791,22,391
0,0,440,0,0,0,0,0,0,0,0,0,-16.043192,-17.858333,0.314799,24,391
0,8120,0,0,0,0,0,0,0,0,0,0,-16.335315,-18.939682,0.314785,25,391
0,5600,399,0,0,0,0,0,0,0,0,0,-16.624587,-20.005982,0.314785,26,391
0,6588,0,0,0,0,0,0,0,0,0,0,-16.910267,-21.057411,0.314788,27,391
0,11445,432,0,0,0,0,0,0,0,0,0,-19.429833,-20.165373,0.314787,28,391
0,8732,0,0,0,0,0,0,0,0,0,0,-15.693571,-15.404492,0.314785,21,391
0,4554,621,0,0,0,0,0,0,0,0,0,-14.437572,-15.240535,0.314785,20,391
0,1488,360,0,4150,0,0,0,0,0,0,0,-2.77929,-19.800858,0.314785,19,391
0,0,0,0,3650,0,0,0,0,0,0,0,-1.894011,-18.904974,0.314761,18,391
